PassengerID,DepartureDateID,AirportID,PilotID,FlightStatusID
90987,33,3252,90977,3
90988,332,2175,90978,3
90989,153,3584,90979,1
90990,196,5300,90980,1
90991,298,8007,90981,3
90992,146,1261,90982,1
90993,350,7651,90983,3
90994,259,4689,90984,3
90995,41,4535,90985,2
90996,144,2584,90986,1
90997,6,752,90987,2
90998,119,3446,90988,1
90999,105,3285,90989,2
91000,165,9053,90990,1
91001,28,7773,90991,3
91002,173,4277,90992,1
91003,9,3836,90993,2
91004,46,4014,90994,3
91005,30,569,90995,2
91006,189,1735,90996,2
91007,60,7908,90997,3
91008,125,4352,90998,1
91009,115,190,90999,2
91010,102,3434,91000,1
91011,115,6046,91001,2
91012,164,3750,91002,2
91013,293,8813,91003,1
91014,151,8654,91004,2
91015,126,3203,91005,3
91016,172,671,91006,1
91017,351,8357,91007,2
91018,187,680,91008,3
91019,260,194,91009,3
91020,18,4828,91010,3
91021,282,2472,91011,1
91022,154,8365,91012,2
91023,283,477,91013,2
91024,166,8362,91014,1
91025,31,6630,91015,1
91026,277,239,91016,1
91027,70,7270,91017,3
91028,322,4120,91018,2
91029,74,5622,91019,1
91030,321,951,91020,2
91031,291,4053,91021,1
91032,287,1420,91022,3
91033,309,6465,91023,2
91034,103,4083,91024,1
91035,28,2005,91025,3
91036,352,7621,91026,2
91037,167,3310,91027,1
91038,157,487,91028,2
91039,37,2352,91029,1
91040,332,8582,91030,3
91041,101,883,91031,1
91042,188,220,91032,1
91043,189,7839,91033,3
91044,148,7282,91034,2
91045,315,2469,91035,1
91046,290,6542,91036,2
91047,86,9062,91037,1
91048,311,4002,91038,1
91049,305,4822,91039,3
91050,57,7218,91040,2
91051,283,4206,91041,2
91052,164,2961,91042,2
91053,125,8722,91043,2
91054,186,4421,91044,2
91055,294,6927,91045,1
91056,264,5591,91046,3
91057,337,6195,91047,3
91058,99,2320,91048,1
91059,259,739,91049,2
91060,101,998,91050,3
91061,215,2928,91051,3
91062,93,5333,91052,3
91063,48,2313,91053,1
91064,9,4998,91054,1
91065,157,6200,91055,3
91066,141,4212,91056,3
91067,102,3993,91057,1
91068,255,6951,91058,1
91069,247,145,91059,2
91070,347,7270,91060,2
91071,323,4505,91061,3
91072,139,2469,91062,3
91073,32,1374,91063,1
91074,220,5993,91064,2
91075,319,3494,91065,2
91076,183,5382,91066,1
91077,45,73,91067,2
91078,9,3841,91068,2
91079,126,6619,91069,3
91080,110,805,91070,1
91081,165,2268,91071,3
91082,209,8530,91072,2
91083,136,4313,91073,3
91084,269,776,91074,1
91085,265,5848,91075,1
91086,203,6457,91076,2
91087,279,7038,91077,3
91088,29,5453,91078,3
91089,205,3392,91079,1
91090,288,278,91080,1
91091,327,1728,91081,3
91092,179,4849,91082,1
91093,246,3924,91083,3
91094,148,7084,91084,1
91095,250,7122,91085,3
91096,12,6246,91086,1
91097,272,6002,91087,2
91098,329,4815,91088,2
91099,282,180,91089,2
91100,245,2916,91090,1
91101,357,285,91091,3
91102,227,8028,91092,1
91103,73,5460,91093,1
91104,245,2693,91094,1
91105,161,662,91095,3
91106,57,4138,91096,3
91107,281,664,91097,2
91108,113,1793,91098,3
91109,28,3282,91099,2
91110,199,1500,91100,3
91111,29,1567,91101,1
91112,30,8206,91102,2
91113,201,73,91103,2
91114,304,1315,91104,3
91115,107,4717,91105,3
91116,173,3673,91106,1
91117,39,8178,91107,2
91118,270,104,91108,1
91119,13,3105,91109,3
91120,59,8616,91110,1
91121,9,7509,91111,2
91122,226,3278,91112,3
91123,274,4673,91113,3
91124,42,6803,91114,3
91125,191,4975,91115,3
91126,324,3979,91116,3
91127,78,1976,91117,3
91128,20,1436,91118,1
91129,361,4430,91119,3
91130,241,1583,91120,1
91131,32,5894,91121,2
91132,18,6223,91122,1
91133,291,6117,91123,3
91134,289,7940,91124,1
91135,10,3625,91125,2
91136,130,4698,91126,3
91137,248,4212,91127,3
91138,344,7029,91128,2
91139,150,5345,91129,1
91140,346,1456,91130,2
91141,158,1368,91131,2
91142,10,2357,91132,2
91143,150,7250,91133,3
91144,212,7676,91134,3
91145,309,4602,91135,3
91146,232,7834,91136,1
91147,151,4986,91137,1
91148,264,5511,91138,2
91149,271,7327,91139,1
91150,152,3583,91140,1
91151,136,6674,91141,1
91152,74,4649,91142,3
91153,165,3186,91143,2
91154,334,6791,91144,1
91155,202,374,91145,1
91156,253,5389,91146,1
91157,50,1346,91147,1
91158,113,4488,91148,1
91159,338,3259,91149,3
91160,279,2079,91150,1
91161,6,9002,91151,1
91162,35,3009,91152,2
91163,30,6377,91153,1
91164,106,3769,91154,3
91165,7,8615,91155,1
91166,13,4083,91156,2
91167,203,3186,91157,1
91168,286,5652,91158,3
91169,307,4289,91159,1
91170,53,8503,91160,3
91171,8,2313,91161,2
91172,53,5943,91162,2
91173,226,2048,91163,3
91174,34,7137,91164,3
91175,130,7262,91165,3
91176,144,5136,91166,3
91177,274,4875,91167,3
91178,284,3476,91168,3
91179,19,7704,91169,2
91180,60,6746,91170,3
91181,300,8751,91171,1
91182,276,543,91172,2
91183,203,7298,91173,1
91184,159,3403,91174,2
91185,67,5307,91175,3
91186,42,6677,91176,1
91187,121,4363,91177,3
91188,115,2469,91178,1
91189,9,2901,91179,3
91190,352,1808,91180,3
91191,185,1266,91181,1
91192,154,6602,91182,3
91193,270,83,91183,3
91194,204,135,91184,2
91195,48,5648,91185,2
91196,187,9060,91186,2
91197,27,7169,91187,3
91198,98,1067,91188,3
91199,149,7020,91189,3
91200,336,937,91190,3
91201,119,1364,91191,3
91202,159,3367,91192,1
91203,145,4944,91193,3
91204,50,5374,91194,1
91205,219,4726,91195,3
91206,329,221,91196,3
91207,209,2949,91197,3
91208,346,5376,91198,3
91209,131,7464,91199,1
91210,20,6521,91200,2
91211,177,3106,91201,2
91212,133,3246,91202,2
91213,179,4600,91203,2
91214,160,2977,91204,2
91215,317,9054,91205,1
91216,333,8389,91206,3
91217,137,4152,91207,3
91218,292,6734,91208,3
91219,290,8100,91209,3
91220,205,5094,91210,3
91221,177,2376,91211,2
91222,174,7297,91212,2
91223,85,8965,91213,2
91224,18,2257,91214,3
91225,331,1975,91215,1
91226,340,6900,91216,1
91227,1,6187,91217,3
91228,49,5909,91218,2
91229,305,3576,91219,1
91230,166,793,91220,2
91231,285,7791,91221,3
91232,147,2671,91222,1
91233,336,7562,91223,3
91234,283,317,91224,3
91235,274,4415,91225,1
91236,360,6786,91226,2
91237,61,3685,91227,2
91238,170,6571,91228,2
91239,113,6421,91229,1
91240,226,2027,91230,2
91241,72,3487,91231,1
91242,329,7453,91232,2
91243,337,7901,91233,3
91244,37,9004,91234,3
91245,180,8493,91235,1
91246,88,218,91236,3
91247,268,6060,91237,1
91248,329,1662,91238,1
91249,247,1633,91239,3
91250,353,8558,91240,2
91251,325,8680,91241,1
91252,146,4652,91242,1
91253,166,1833,91243,1
91254,157,3756,91244,2
91255,81,4235,91245,2
91256,171,1333,91246,3
91257,132,6194,91247,1
91258,226,7938,91248,3
91259,298,1442,91249,3
91260,185,7838,91250,1
91261,102,8122,91251,2
91262,96,4640,91252,3
91263,350,73,91253,2
91264,273,2029,91254,2
91265,11,6315,91255,3
91266,34,1136,91256,2
91267,348,3274,91257,2
91268,181,7708,91258,2
91269,141,7964,91259,1
91270,361,2930,91260,3
91271,268,2930,91261,1
91272,155,7372,91262,1
91273,333,8847,91263,2
91274,291,990,91264,1
91275,50,2769,91265,1
91276,356,8715,91266,3
91277,170,345,91267,3
91278,157,8940,91268,1
91279,339,6188,91269,1
91280,232,8544,91270,3
91281,312,2023,91271,3
91282,318,588,91272,2
91283,182,8507,91273,1
91284,107,897,91274,1
91285,240,2383,91275,3
91286,276,4382,91276,3
91287,129,6720,91277,1
91288,188,7701,91278,2
91289,349,8203,91279,1
91290,148,1612,91280,3
91291,3,4686,91281,2
91292,69,3395,91282,1
91293,87,1514,91283,1
91294,92,9072,91284,1
91295,292,2661,91285,2
91296,296,3022,91286,2
91297,51,8098,91287,3
91298,258,3773,91288,2
91299,228,6556,91289,1
91300,164,4935,91290,2
91301,179,7867,91291,3
91302,1,8173,91292,1
91303,222,8428,91293,2
91304,251,192,91294,2
91305,219,167,91295,3
91306,190,2506,91296,1
91307,30,5906,91297,3
91308,239,797,91298,1
91309,213,7906,91299,1
91310,73,4358,91300,2
91311,184,5325,91301,2
91312,12,73,91302,1
91313,266,7020,91303,2
91314,69,1365,91304,2
91315,94,2283,91305,2
91316,148,8628,91306,1
91317,89,2686,91307,1
91318,29,127,91308,2
91319,230,7678,91309,2
91320,342,2153,91310,1
91321,130,1682,91311,3
91322,136,274,91312,2
91323,308,8154,91313,2
91324,45,4096,91314,2
91325,58,1242,91315,2
91326,314,4154,91316,3
91327,228,8944,91317,3
91328,161,4802,91318,2
91329,149,7801,91319,3
91330,204,9114,91320,2
91331,35,4943,91321,1
91332,79,3059,91322,3
91333,2,7337,91323,1
91334,353,7911,91324,1
91335,307,2091,91325,3
91336,339,1330,91326,3
91337,41,5526,91327,3
91338,331,8183,91328,1
91339,43,8844,91329,2
91340,116,2412,91330,1
91341,151,3207,91331,2
91342,183,415,91332,1
91343,218,354,91333,2
91344,7,2828,91334,2
91345,287,2534,91335,2
91346,221,6511,91336,3
91347,349,8051,91337,1
91348,52,3034,91338,1
91349,47,4865,91339,1
91350,237,8171,91340,3
91351,171,4468,91341,1
91352,328,194,91342,3
91353,342,6143,91343,1
91354,104,668,91344,2
91355,331,4506,91345,3
91356,30,4223,91346,1
91357,226,4627,91347,3
91358,39,4106,91348,2
91359,142,3063,91349,2
91360,23,6119,91350,1
91361,290,3380,91351,1
91362,242,674,91352,2
91363,30,7401,91353,1
91364,132,8544,91354,3
91365,218,2400,91355,2
91366,58,6974,91356,3
91367,116,4539,91357,1
91368,334,6556,91358,3
91369,88,7300,91359,1
91370,218,1483,91360,2
91371,356,6384,91361,1
91372,338,8846,91362,1
91373,159,5388,91363,2
91374,157,190,91364,1
91375,45,7087,91365,3
91376,40,2900,91366,1
91377,356,5780,91367,3
91378,237,4205,91368,3
91379,9,8965,91369,1
91380,37,7090,91370,1
91381,293,5108,91371,2
91382,331,6956,91372,3
91383,15,6068,91373,3
91384,204,7142,91374,2
91385,206,5844,91375,1
91386,26,3550,91376,2
91387,347,4324,91377,2
91388,359,6258,91378,3
91389,103,4131,91379,2
91390,109,525,91380,2
91391,70,286,91381,3
91392,203,1054,91382,3
91393,129,7736,91383,3
91394,360,2012,91384,3
91395,26,6552,91385,1
91396,222,7903,91386,3
91397,353,8269,91387,2
91398,14,3936,91388,2
91399,59,6795,91389,3
91400,221,3334,91390,2
91401,344,4711,91391,3
91402,161,7190,91392,2
91403,272,5527,91393,3
91404,18,8075,91394,2
91405,177,4167,91395,2
91406,215,3842,91396,1
91407,32,8390,91397,1
91408,84,7596,91398,1
91409,188,2147,91399,2
91410,37,7342,91400,3
91411,169,7641,91401,1
91412,345,3126,91402,1
91413,308,2013,91403,3
91414,209,8405,91404,2
91415,52,7580,91405,2
91416,184,8938,91406,3
91417,7,4449,91407,2
91418,311,4624,91408,1
91419,248,1370,91409,3
91420,94,334,91410,3
91421,69,2346,91411,3
91422,20,103,91412,3
91423,295,6184,91413,2
91424,181,319,91414,1
91425,340,8513,91415,2
91426,102,3727,91416,3
91427,58,1789,91417,1
91428,52,1321,91418,2
91429,111,8829,91419,3
91430,29,1762,91420,3
91431,123,7091,91421,1
91432,183,5742,91422,3
91433,304,760,91423,2
91434,101,3659,91424,1
91435,117,1484,91425,1
91436,213,1844,91426,2
91437,271,2570,91427,3
91438,273,2142,91428,3
91439,226,7846,91429,1
91440,145,4349,91430,3
91441,10,836,91431,3
91442,58,8150,91432,2
91443,73,4435,91433,2
91444,96,5014,91434,2
91445,216,3119,91435,3
91446,271,8672,91436,1
91447,324,5647,91437,2
91448,323,5972,91438,3
91449,235,5885,91439,1
91450,295,6619,91440,3
91451,236,3934,91441,2
91452,203,5050,91442,3
91453,5,1665,91443,2
91454,88,7311,91444,1
91455,197,6636,91445,2
91456,116,2589,91446,3
91457,123,7485,91447,1
91458,296,1003,91448,1
91459,75,8349,91449,1
91460,64,580,91450,1
91461,179,7542,91451,1
91462,89,8414,91452,2
91463,62,1636,91453,1
91464,240,7920,91454,1
91465,65,8307,91455,1
91466,22,2788,91456,1
91467,181,6592,91457,1
91468,324,5826,91458,1
91469,271,4913,91459,2
91470,75,4819,91460,2
91471,112,658,91461,3
91472,225,1609,91462,2
91473,132,7276,91463,2
91474,285,496,91464,1
91475,212,2305,91465,1
91476,334,2209,91466,2
91477,284,5194,91467,2
91478,130,9112,91468,1
91479,82,3520,91469,1
91480,206,1611,91470,2
91481,275,4767,91471,2
91482,60,598,91472,2
91483,60,1068,91473,2
91484,27,2326,91474,1
91485,278,6529,91475,1
91486,245,4291,91476,2
91487,311,1115,91477,2
91488,54,1381,91478,1
91489,200,7258,3012,1
91490,72,8223,91479,3
91491,289,4916,91480,2
91492,77,6880,91481,2
91493,108,8339,91482,3
91494,248,5579,91483,2
91495,250,8479,91484,1
91496,29,6286,91485,1
91497,324,4368,91486,1
91498,180,170,91487,3
91499,289,6765,91488,3
91500,3,473,91489,1
91501,262,3732,91490,2
91502,76,4144,91491,2
91503,123,4823,91492,3
91504,247,5180,91493,1
91505,338,2898,91494,3
91506,200,641,91495,2
91507,160,3267,91496,1
91508,313,1933,91497,2
91509,294,8524,91498,2
91510,300,8637,91499,2
91511,226,3674,91500,1
91512,145,3739,91501,2
91513,155,8699,91502,2
91514,343,780,91503,2
91515,165,2617,91504,1
91516,246,3481,91505,2
91517,328,5193,91506,1
91518,322,5716,91507,3
91519,236,4346,91508,3
91520,180,3990,91509,3
91521,49,101,91510,3
91522,116,2635,91511,2
91523,189,566,91512,2
91524,121,1583,91513,3
91525,169,341,91514,3
91526,185,9070,91515,2
91527,319,3830,91516,2
91528,178,5829,91517,2
91529,68,3946,91518,1
91530,300,7001,91519,2
91531,249,8788,91520,3
91532,228,486,91521,3
91533,111,6900,91522,3
91534,168,8432,91523,2
91535,59,2487,91524,3
91536,314,8643,91525,3
91537,287,5907,91526,2
91538,161,103,91527,2
91539,272,111,91528,3
91540,284,2534,91529,1
91541,256,7036,91530,2
91542,255,1464,91531,1
91543,246,7723,91532,2
91544,124,842,91533,1
91545,66,8203,91534,3
91546,246,4919,91535,2
91547,103,5109,91536,1
91548,105,7517,91537,1
91549,26,1536,91538,3
91550,54,1092,91539,1
91551,194,9042,91540,1
91552,321,3725,91541,1
91553,170,4931,91542,2
91554,180,1130,91543,3
91555,224,8176,91544,1
91556,7,8116,91545,3
91557,98,5638,91546,1
91558,87,5443,91547,1
91559,77,8099,91548,2
91560,155,3573,91549,2
91561,354,4567,91550,3
91562,90,4751,91551,1
91563,337,8654,91552,3
91564,249,168,91553,3
91565,48,8672,91554,3
91566,111,1117,91555,2
91567,111,1385,91556,3
91568,292,5103,91557,2
91569,118,86,91558,3
91570,223,3604,91559,2
91571,240,3608,91560,2
91572,51,5634,91561,2
91573,81,6341,91562,1
91574,68,7516,91563,1
91575,179,768,91564,2
91576,286,8434,91565,3
91577,347,4981,91566,3
91578,363,4664,91567,1
91579,341,5043,91568,1
91580,136,3645,91569,1
91581,48,8093,91570,1
91582,75,2844,91571,3
91583,297,7827,91572,2
91584,261,1624,91573,3
91585,30,7679,91574,2
91586,320,3911,91575,2
91587,281,7925,91576,2
91588,123,4325,91577,2
91589,306,6192,91578,3
91590,159,8498,91579,1
91591,290,7975,91580,3
91592,188,8890,91581,3
91593,227,2199,91582,2
91594,246,4370,91583,1
91595,171,3757,91584,2
91596,281,77,91585,2
91597,29,3474,91586,1
91598,202,1000,91587,1
91599,41,4903,91588,1
91600,322,3055,91589,3
91601,146,3417,91590,2
91602,210,484,91591,2
91603,230,2910,91592,2
91604,138,5321,91593,3
91605,325,7140,91594,3
91606,87,547,91595,1
91607,162,453,91596,3
91608,283,4349,91597,1
91609,84,6803,91598,3
91610,7,2332,91599,1
91611,252,8075,91600,3
91612,46,1155,91601,2
91613,302,7460,91602,3
91614,130,4946,91603,3
91615,296,8193,91604,2
91616,77,9014,91605,3
91617,78,5734,91606,1
91618,298,3714,91607,1
91619,207,6784,91608,3
91620,209,2730,91609,1
91621,226,8132,91610,3
91622,299,3167,91611,2
91623,104,1292,91612,1
91624,185,4982,91613,1
91625,222,394,91614,3
91626,251,6453,91615,1
91627,175,682,91616,3
91628,337,5538,91617,1
91629,277,3286,91618,3
91630,21,162,91619,2
91631,194,5286,91620,1
91632,349,8861,91621,1
91633,246,7072,91622,1
91634,295,8010,91623,1
91635,213,7610,91624,3
91636,224,7740,91625,3
91637,100,6924,91626,2
91638,25,4584,91627,2
91639,341,1599,91628,1
91640,117,5443,91629,2
91641,244,3597,91630,1
91642,276,8072,91631,1
91643,31,1968,91632,3
91644,342,2124,91633,3
91645,29,7010,91634,1
91646,330,5176,91635,1
91647,222,8629,91636,2
91648,128,5563,91637,2
91649,289,4471,91638,1
91650,268,8069,91639,1
91651,190,5993,91640,3
91652,290,5552,91641,3
91653,3,1777,91642,1
91654,289,6908,91643,2
91655,29,6728,91644,2
91656,354,7135,91645,3
91657,338,8756,91646,2
91658,63,5815,91647,2
91659,72,2604,91648,1
91660,302,7242,91649,3
91661,70,8202,91650,1
91662,48,8782,91651,3
91663,312,3833,91652,2
91664,224,8899,91653,1
91665,196,7521,91654,2
91666,289,8909,91655,1
91667,267,3242,91656,3
91668,284,6693,91657,3
91669,170,3239,91658,2
91670,177,2271,91659,3
91671,128,8198,91660,1
91672,167,7489,91661,1
91673,230,2519,91662,2
91674,214,7843,91663,2
91675,211,7306,91664,2
91676,302,5364,91665,2
91677,19,4344,91666,3
91678,326,2559,91667,1
91679,123,3060,91668,2
91680,249,689,91669,1
91681,5,3442,91670,1
91682,133,8538,91671,3
91683,104,1040,91672,2
91684,307,4253,91673,3
91685,166,8546,91674,2
91686,41,6012,91675,2
91687,150,4250,91676,2
91688,342,6130,91677,3
91689,152,8174,91678,3
91690,91,3284,91679,2
91691,264,4751,91680,2
91692,15,6978,91681,1
91693,290,3347,91682,2
91694,104,7487,91683,1
91695,353,5195,91684,2
91696,280,365,91685,2
91697,146,1368,91686,3
91698,68,8135,91687,1
91699,41,5064,91688,1
91700,263,5812,91689,3
91701,121,8837,91690,1
91702,12,2356,91691,1
91703,113,9126,91692,1
91704,266,4697,91693,3
91705,165,5652,91694,3
91706,269,561,91695,3
91707,213,5287,91696,3
91708,357,3288,91697,2
91709,288,9067,91698,1
91710,259,2629,91699,3
91711,73,3957,91700,1
91712,276,3083,91701,3
91713,238,6444,91702,2
91714,58,2439,91703,3
91715,237,4765,91704,1
91716,248,1121,91705,3
91717,265,6154,91706,3
91718,268,1765,91707,2
91719,59,2913,91708,1
91720,198,5135,91709,1
91721,358,8705,91710,1
91722,341,6004,91711,3
91723,253,309,91712,2
91724,169,58,91713,3
91725,294,7487,91714,2
91726,24,3261,91715,1
91727,357,7196,91716,3
91728,227,7540,91717,2
91729,356,6549,91718,2
91730,349,7915,91719,2
91731,274,3887,91720,3
91732,333,7360,91721,2
91733,28,823,91722,3
91734,125,3092,91723,3
91735,26,2772,91724,2
91736,249,8545,91725,1
91737,69,6551,91726,2
91738,67,5579,91727,1
91739,125,8081,91728,3
91740,244,927,91729,2
91741,32,8455,91730,2
91742,203,4262,91731,1
91743,41,3989,91732,3
91744,252,2259,91733,3
91745,254,3949,91734,1
91746,257,73,91735,1
91747,88,211,91736,2
91748,44,7252,91737,2
91749,275,5029,91738,3
91750,184,1816,91739,1
91751,241,5956,91740,3
91752,172,1794,91741,3
91753,301,7999,91742,2
91754,97,6894,91743,3
91755,117,3682,91744,1
91756,101,7525,91745,1
91757,135,2464,91746,2
91758,341,3558,91747,3
91759,349,2817,91748,3
91760,152,1241,91749,1
91761,337,5579,91750,3
91762,239,5264,91751,1
91763,161,2738,91752,1
91764,45,1210,91753,1
91765,161,5127,91754,1
91766,189,1422,91755,2
91767,350,7579,91756,2
91768,354,2619,91757,1
91769,311,7955,91758,2
91770,156,8992,91759,2
91771,10,1735,91760,2
91772,213,3485,91761,1
91773,288,3621,91762,2
91774,95,73,91763,3
91775,335,6081,91764,3
91776,343,1932,91765,2
91777,257,6582,91766,1
91778,138,5625,91767,3
91779,195,1368,91768,1
91780,247,5651,91769,2
91781,241,6277,91770,1
91782,142,290,91771,2
91783,123,1599,91772,2
91784,8,7813,91773,2
91785,219,1593,91774,3
91786,194,8691,91775,1
91787,335,3050,91776,3
91788,284,6228,91777,2
91789,86,2591,91778,1
91790,86,4783,91779,2
91791,172,604,91780,1
91792,12,2042,91781,2
91793,167,672,91782,2
91794,154,3341,91783,3
91795,291,7063,91784,2
91796,9,5135,91785,2
91797,127,4305,91786,2
91798,208,2943,91787,2
91799,44,3055,91788,1
91800,33,2682,91789,2
91801,358,2746,91790,2
91802,284,6718,91791,3
91803,250,493,91792,2
91804,351,4956,91793,2
91805,40,2536,91794,3
91806,42,1800,91795,2
91807,178,3337,91796,1
91808,249,1211,91797,3
91809,194,7770,91798,2
91810,78,3791,91799,1
91811,6,2889,91800,1
91812,2,4666,91801,3
91813,321,5479,91802,1
91814,284,7735,91803,1
91815,63,6529,91804,2
91816,303,7200,91805,3
91817,163,779,91806,3
91818,95,4793,91807,1
91819,324,919,91808,3
91820,131,4077,91809,2
91821,263,3572,91810,3
91822,223,2506,91811,3
91823,70,6913,91812,2
91824,320,3432,91813,1
91825,120,704,91814,3
91826,74,1113,91815,3
91827,338,305,91816,3
91828,354,303,91817,3
91829,85,2989,91818,1
91830,286,8857,91819,3
91831,103,1176,91820,3
91832,264,8526,91821,2
91833,110,650,91822,3
91834,267,4632,91823,3
91835,268,5826,91824,3
91836,87,8133,91825,2
91837,40,5374,91826,3
91838,22,4971,91827,2
91839,204,1523,91828,1
91840,148,1210,91829,2
91841,232,6153,91830,1
91842,282,4071,91831,3
91843,311,3708,91832,3
91844,241,5529,91833,2
91845,101,6681,91834,1
91846,336,3673,91835,3
91847,261,5968,91836,2
91848,321,3181,91837,3
91849,362,1763,91838,2
91850,132,5566,91839,2
91851,251,7717,91840,1
91852,47,6019,91841,1
91853,131,8014,91842,1
91854,319,5480,91843,2
91855,220,1224,91844,3
91856,264,1662,91845,1
91857,52,85,91846,1
91858,89,1044,91847,1
91859,267,185,91848,2
91860,336,8906,91849,1
91861,364,8118,91850,2
91862,172,3964,91851,3
91863,50,1627,91852,2
91864,361,5191,91853,1
91865,260,2907,91854,3
91866,147,833,91855,3
91867,5,6813,91856,2
91868,78,8360,91857,1
91869,268,6033,91858,1
91870,98,4457,91859,2
91871,16,2851,91860,1
91872,48,2051,91861,2
91873,339,8923,91862,2
91874,263,4548,91863,1
91875,169,2267,91864,3
91876,101,3198,91865,1
91877,321,3749,91866,3
91878,290,9080,91867,1
91879,277,3742,91868,2
91880,220,1961,91869,1
91881,7,8074,91870,1
91882,185,6779,91871,1
91883,198,691,91872,1
91884,286,7870,91873,2
91885,19,1564,91874,1
91886,138,6537,91875,2
91887,112,1549,91876,1
91888,215,2530,91877,1
91889,27,8658,91878,3
91890,281,5252,91879,2
91891,275,5658,91880,3
91892,294,858,91881,1
91893,1,6731,91882,1
91894,142,2350,91883,2
91895,248,4278,91884,3
91896,23,73,91885,1
91897,119,8897,91886,1
91898,245,7199,91887,2
91899,331,2651,91888,2
91900,137,1066,91889,3
91901,204,7697,91890,3
91902,61,1009,91891,3
91903,33,2992,91892,3
91904,51,3945,91893,3
91905,257,4290,91894,2
91906,224,8110,91895,2
91907,244,1418,91896,1
91908,277,6302,91897,3
91909,222,4578,91898,3
91910,96,465,91899,3
91911,261,248,91900,2
91912,118,7260,91901,3
91913,192,8296,91902,3
91914,195,3850,91903,3
91915,176,8638,91904,2
91916,334,7317,91905,3
91917,274,8525,91906,3
91918,247,6726,91907,3
91919,11,4193,91908,2
91920,260,64,91909,1
91921,268,6022,91910,3
91922,342,7684,91911,1
91923,332,4905,91912,3
91924,98,8789,91913,2
91925,332,7111,91914,2
91926,264,4940,91915,2
91927,348,4502,91916,1
91928,29,1135,91917,3
91929,352,5516,91918,1
91930,117,7224,91919,1
91931,40,739,91920,3
91932,216,5303,91921,2
91933,350,2299,91922,1
91934,262,6694,91923,2
91935,203,2431,91924,3
91936,166,287,91925,3
91937,28,4651,91926,2
91938,317,798,91927,3
91939,52,5764,91928,2
91940,305,7821,91929,3
91941,233,4064,91930,3
91942,91,7967,91931,2
91943,95,3641,91932,2
91944,245,5374,91933,2
91945,103,1107,91934,3
91946,36,8215,91935,2
91947,91,8120,91936,2
91948,45,584,91937,2
91949,85,3760,91938,1
91950,148,7188,91939,3
91951,123,3217,91940,1
91952,319,527,91941,2
91953,93,2739,91942,1
91954,299,8072,91943,3
91955,207,5634,91944,1
91956,293,5782,91945,3
91957,68,8411,91946,3
91958,65,2724,91947,1
91959,96,2262,91948,1
91960,218,4546,91949,3
91961,335,5925,91950,1
91962,60,3822,91951,2
91963,179,7775,91952,1
91964,267,8522,91953,2
91965,353,5443,91954,1
91966,164,2458,91955,3
91967,320,7899,91956,3
91968,160,7535,91957,2
91969,285,6807,91958,3
91970,134,1236,91959,3
91971,102,505,91960,1
91972,280,7400,91961,3
91973,34,7846,91962,2
91974,324,1613,91963,3
91975,154,4920,91964,1
91976,326,7460,91965,2
91977,131,7089,91966,2
91978,349,73,91967,3
91979,134,3427,91968,3
91980,80,7020,91969,3
91981,112,4047,91970,2
91982,148,2087,91971,2
91983,223,5125,91972,1
91984,257,4648,91973,1
91985,23,7322,91974,3
91986,151,8386,91975,1
91987,159,7907,91976,3
91988,64,1298,91977,1
91989,146,314,91978,1
91990,358,3658,91979,2
91991,246,1115,91980,2
91992,285,3194,91981,2
91993,227,1474,91982,1
91994,23,7554,91983,2
91995,104,4355,91984,2
91996,326,5702,91985,3
91997,32,6436,91986,3
91998,276,1634,91987,2
91999,242,3109,91988,1
92000,218,2689,91989,3
92001,356,8314,91990,3
92002,203,795,91991,2
92003,14,5117,91992,3
92004,45,376,91993,3
92005,312,114,91994,1
92006,67,4182,91995,1
92007,42,8717,91996,2
92008,328,6771,91997,1
92009,78,293,91998,2
92010,161,5814,91999,3
92011,115,4655,92000,3
92012,306,7118,92001,3
92013,129,8614,92002,2
92014,166,3092,92003,2
92015,196,2684,92004,3
92016,21,4675,92005,2
92017,292,7414,92006,2
92018,44,3434,92007,3
92019,116,1298,92008,2
92020,117,2852,92009,3
92021,121,3044,92010,2
92022,22,2996,92011,3
92023,336,1321,92012,3
92024,329,8092,92013,3
92025,301,5001,92014,3
92026,231,5655,92015,2
92027,5,2016,92016,2
92028,180,174,92017,3
92029,293,6681,92018,1
92030,92,9051,92019,1
92031,126,1802,92020,1
92032,166,554,92021,3
92033,357,1159,92022,1
92034,34,4290,92023,2
92035,217,6635,92024,2
92036,229,6231,92025,3
92037,263,3141,92026,2
92038,252,4904,92027,2
92039,41,2975,92028,1
92040,262,8924,92029,3
92041,90,4911,92030,3
92042,200,1739,92031,1
92043,79,6400,92032,1
92044,102,2131,92033,2
92045,296,2715,92034,2
92046,290,73,92035,1
92047,49,688,92036,3
92048,9,6047,92037,3
92049,112,3292,92038,3
92050,166,4640,92039,3
92051,235,3911,92040,1
92052,1,2618,92041,2
92053,201,8434,92042,2
92054,53,4729,92043,2
92055,189,2959,92044,3
92056,349,2864,92045,3
92057,357,7245,92046,3
92058,126,8733,92047,2
92059,161,609,92048,1
92060,115,5289,92049,3
92061,39,6669,92050,1
92062,127,1165,92051,1
92063,53,1883,92052,3
92064,126,5887,92053,1
92065,80,8959,92054,3
92066,293,5847,92055,2
92067,130,6559,92056,1
92068,126,6044,92057,1
92069,314,4554,92058,1
92070,41,3434,92059,1
